review_id,product_id,user_id,rating,title,review_text
284,106,U284,5.0,good for dry hair,highly recommend herbal essence shampoo month leave soft shiny wash controlling frizz free chemical
285,106,U285,5.0,Best shampoo for smooth silky hairs,herbal essence shampoo paraban sulphate free no added chemical give hairs natural ingredient worth everyday
286,106,U286,5.0,Very good one,cooling effect scalp fav range herbal essence not dry scalp cleanses smell divine
287,106,U287,5.0,Mild shampoo,sulphate free shampoo dry damage
288,106,U288,1.0,Bad product,not dry rough
289,106,U289,5.0,Amazing,paraben free shampoo suffer dry frizzy low porosity adding missing
290,106,U290,4.0,Nice Shampoo,specially presence bamboo aloevera shampoo moisturize feel soft shiny
291,106,U291,4.0,Aloe and bamboo shampoo for soft hair,shampoo week difference rough dry suggested totally satisfied result aloevera aloevera suggest
292,106,U292,4.0,"Soft,smooth and lustrous hair without visiting salon",rid dry unmanageable frizzy mane softer smoother shampoo gel consistency lather fragrance fresh mild wash dosent weight wash feel silky soft add lot shine frizz free manageable styling recommend conditioner range
293,106,U293,4.0,Smells really good!,dry sulphate free winner calm clean manageable star
294,106,U294,3.0,No that good as compared to Argan Oil one,not not not dry bouncy felt softer though find summer personally find argan oil brand
295,106,U295,3.0,Sulphate free doubtful,lather excessively doubtful sulphate free dry feel wash no moisture smoothness
296,106,U296,3.0,Don’t use if you have an oily scalp,shampoo scalp oily started flaking oily scalp dry thought shampoo aloe moisturise not add oil not happen bottle realise scalp suddenly started flaking tie shampoo stopped flake never
297,106,U297,3.0,Not worthy,not suitable frizzy
298,106,U298,3.0,Good sulfate free shampoo at this range,shampoo not dandruff feel dandruff increasing shampoo
299,106,U299,5.0,Best for curly hair,remove excess oil scalp nourishes silky favourite
300,106,U300,3.0,Smells amazing,shampoo not
301,106,U301,5.0,Good one,shampoo conditioner combo
302,106,U302,5.0,Wonderful product 😍,investment reduce split end soothing soft smell luxurious packaging giving bathroom
303,106,U303,1.0,Worst shampoo ever,sulphate free shampoo not rough sulphate free shampoo oiling leaves waxy coating feel unclean increase fall apply oiling
304,106,U304,5.0,Must buy.,shampoo silky shiny de tangle day fragrance remains feel heavenly buy
305,106,U305,5.0,Best product till date!,shampoo mild not harm natural ingredient shiny quality happy buying
306,106,U306,5.0,Smooth Hair Shampoo with good result,started shampoo herbal essence shampoo frizz free shampoo controlled fall shiny fresh give fragrance natural ingredient recommended dry type free chemical sulphates paraben silicone
307,106,U307,5.0,Best shampoo,herbal essence aloe bamboo shampoo wonderful shampoo feel soft shiny wash mild pleasant fragrance natural ingredient aloe bamboo not worry harsh chemical feel fresh clean add volume shampoo
308,106,U308,5.0,Give it a try,shampoo give
309,106,U309,5.0,Best shampoo,shampoo month shampoo fall completely stopped healthy
310,106,U310,5.0,Good product,shiny
311,106,U311,3.0,Doesn't stop hairfall,lot review talking soft shampoo no mentioned hairfall shampoo def decent job cleaning scalp hairfall slightly week's no reduction hairfall sad careful buying shampoo lead hairfall usual
312,106,U312,5.0,Gentle and amazing!,shampoo gentle manageable shampoo
313,106,U313,5.0,Love,repurchasing helped bleached soo
314,106,U314,5.0,Good for chemically treated hair,buy paraben sulphate free formula
315,106,U315,5.0,Great.,lather not dry mild fragrance
316,106,U316,5.0,Works!!,gentle effectively clean scalp softened leave manageable post washing
317,106,U317,5.0,Awesome!,herbal essence aloe bamboo shampoo soft paraben silicone nourishes dry making soft manageable ph-balanced color-safe recently worked dry frizzy find helpful feel softer additional conditioner recommended recommend
318,106,U318,5.0,Lovely Mild Fragrance.,shampoo lovely mild fragrance transparent gel lather quantity giving clean scalp soft feel notice bounce volume wash thin shampoo thin oily scalp mine totally loving
319,106,U319,5.0,Go For it Guys,shampoo impressed soft shinny manageable satisfied happy
320,106,U320,5.0,Shampoo,shampoo genuinely result till shampoo feel super soft loving
321,106,U321,5.0,Awesome product,shampoo silky strong hairfall reduce recommend result
322,106,U322,5.0,Loved this shampoo,part no sulphate paraben manageable lock require moisture range herbal essence nykaa speedy delivery resonable price
323,106,U323,5.0,BUY IT!,super skeptical person thing read herbal essence shampoo include real aloe bamboo thought not give shot sulphate free no added chemical completely organic purchase extremely soft style shampoo surprise excess fall reduce drastically glad bought shampoo smell heavenly highly recommend kind type
324,106,U324,5.0,Amazing fragnance of shampoo,shampoo real aloevera gel thick consistency lil bit feel dryness shampooing quantity price high alot bcoz aloe base
325,106,U325,5.0,Finally a good paraben free shampoo,salon suggested paraben free shampoo coloured smoothening ordered wonderful money shampoo day trust frizz free shiny manageable tension free chemical treated
326,106,U326,5.0,Amazing Product,effect curly hairs soft shiny surely recommend
327,106,U327,5.0,Just amazing Potent aloe bamboo shampoo ~botanical,herbal essence back bang remember wen school version dry curl damage mild fragrance clear scalp complete nourishment
328,106,U328,5.0,Good for daily cleansing,brought no sulphate parabens mild shampoo daily basis remove dirt oil leave soft manageable
329,106,U329,5.0,Perfect for my hair,combination aloe bamboo shampoo recommend friend horrible
330,106,U330,5.0,Amazing,packaging tight receive not fall box shampoo transparent easily small amount hand give lather shampoo worked organic not harsh rough smell
331,106,U331,5.0,Good one.. with buying,scalp itchy dry scalp wash impressed sulphate parabens free range
332,106,U332,5.0,best,sulfate free shampoo
333,106,U333,5.0,Good for oily scalp,cleanses mildly leave frizz
334,106,U334,5.0,Herbal essence,herbal essences shampoo soft
335,106,U335,5.0,Amazed by its results,silky frizz free wonderful
336,106,U336,5.0,Very soothing fragrance,shampoo cleanse scalp gently give strength herbal ingredient aloevera bamboo extract shampoo shinning bounce added hydrate hairs property decent bottle no chemical fragrance
337,106,U337,5.0,Real natural shampoo,herbal essence renew sulfate free shampoo potent aloe bamboo mother nature secret aloe gentle hydration properties
338,106,U338,5.0,Great Shampoo,herbal essence shampoo variant amaze natural smell fresh cleanses beautifully shiny frizz free give lot quantity loving shampoo
339,106,U339,5.0,Wonderful Shampoo,shampoo month working shining helped reduce fall work wonderfully frizzy smell wonderful shampoo
340,106,U340,5.0,Good Cleansing Hair Shampoo,oily scalp frizzy shampoo work cleaning scalp imparts healthy bouncy end remain manageable day wash maintain treated
341,106,U341,5.0,Gives smooth hair,loving shampoo soft control frizz no sulphate parabens chemical free not damage feel smell bouncy soft
342,106,U342,5.0,Love it!,shampoos conditioner feel highly recommended
343,106,U343,5.0,Loved its,soft noce smell
344,106,U344,5.0,Great Product!,worked
345,106,U345,5.0,Really very Good shampoo,shampoo work damage
346,106,U346,5.0,Owsom product,shampoo
347,106,U347,5.0,Herbal Essences Aloe & Bamboo Shampoo =,fantastic shampoo fragrance refreshing quality shampoo lather quickly small amount lather wash soft smell day range staple haircare must-buy
348,106,U348,5.0,Fabulous!,shampoo completely satisfied frizzy har chemically treated unmanageable shampoo successfully tame frizz soft shiny no buy
349,106,U349,5.0,Back to buy after a year,shampoo year oily scalp dry end back buy feel
350,106,U350,5.0,Love the smell,shampoo people suffering dandruff dry scalp issue
351,106,U351,5.0,Good shampoo,shampoo prefer coconut variant frizzy oily scalp
352,106,U352,5.0,Shampoo is great,shampoo smell heavenly clear scalp frangrance stay soft
353,106,U353,5.0,Best,shampoo dry unmanageable rough type promise bad week due dry rough bring back normal week alternative day silkier manageable
354,106,U354,5.0,Mild shampoo,mild decent shampoo work not dry
355,106,U355,5.0,Great product,totally loved manageable soft feel healthy bouncy reduce fall extent
356,106,U356,5.0,Aloe and Bamboo Shampoo,recently aloe bamboo shampoo classy bright green soothing shampoo scorching summer word
357,106,U357,5.0,Great for dry hair,treated dry damage decide shampoo affordable compare salon range shampoo happy result moisturized soft effect conditioner range combo
358,106,U358,5.0,Give your hair the power of Aloe and bamboo,strengthened brought shine missing stop rubbing hand feel soft
359,106,U359,5.0,Bring a life back to my hair,work amazingly firstly super oily scalp felt extra unwanted oil not bothering anymore pump wash excess oil free not dry effect day manageable summer day rid split end growth herbal chemical
360,106,U360,5.0,Best shampoo for dry hair,shampoo conditioner dry frizzy feel extremely
361,106,U361,5.0,Amazing,frizzy soft absolutely shampoo washes frizz free wavy texture suit type
362,106,U362,5.0,Best hair care,herbal essence aloe bamboo shampoo care no sulphates no paraben short no damage dry magic aloe bamboo ingredient nourish deeply stronger lengthy shiney volume aloe bamboo shampoo delivered bottle shampoo mild fragrance texture
363,106,U363,5.0,Awesome,mild everyday shampoo trick shampoo apply thin layer oil wash hope not discontinue
364,106,U364,5.0,Smoothening shampoo,frizz controlled shampoo conditioner range happy purchase
365,106,U365,5.0,Very Nice Shampoo,ordered shampoo chemical free wash result mild smell silky soft
366,106,U366,5.0,Satisfying !!,town shampoo worked tame unmanageable making shinier smoother fragrance sulphate paraben free
367,106,U367,4.0,Decent,smoothening lot lather doubt sulphate silicone free
368,106,U368,5.0,It’s a great herbal shampoo,not dry infact moisturises smell pleasing
369,106,U369,4.0,Nice product,herbal essence part care regimen argan oil shampoo conditioner wanted launch fragrance healthy shiny however initially faced bit fall sorted no fall issue due give price feel combo bit overprice argan oil shampoo
370,106,U370,5.0,Aloe and bamboo shampoo new addition,smell heavenly
371,106,U371,5.0,Good for oily hair,absolutely shampoo mild fragrance transparent gel texture lather cleanses bounce highly recommended
372,106,U372,5.0,Best shampoo ever!,shampoo soft shiny felt silk part sulphate free sulphate free shampoo extremely dry sulphate dry
373,106,U373,5.0,Hair feels soft and smooth,wash applied oil washing feel soft
374,106,U374,5.0,Organic Love,superb shampoo gently cleanse scalp shiny sulphate free shampoo give hesitation
375,106,U375,5.0,Fresh looking hair,combo shampoo conditioner leave feeling fresh healthy not harmful chemical
376,106,U376,5.0,It's amazing,impressed sulphate paraben free important facing extreme hairfall buy
377,106,U377,5.0,5 star product,superbly sulphate free wow
378,106,U378,5.0,Completely satisfied,mild gentle shampoo job
379,106,U379,5.0,Awesm product,lather small quantity require daily sweet pleasant smell super hairfall low washing
380,106,U380,5.0,An absolute miracle working shampoo,dry lifeless highly recommend shampoo work wash felt softer shinier sulphate paraben free everyday fragrance refreshing
381,106,U381,5.0,Great Product,started month ago difference friz split smell conditioner giving result
382,106,U382,5.0,Alovera goodness,shampoo feel apply alovera absolutely soft scent fact free toxin chemical recommend
